class_session_key,class_base_key,class_title_base,class_datetime_text,class_date,weekday_text,start_datetime_iso,end_datetime_iso,start_hour,duration_minutes,schedule_parse_status,schedule_needs_review,organizer_studio_key,actual_location_key,actual_location_display_name,actual_location_address,normalized_studio_key,display_name,address,latitude,longitude,needs_manual_verification,location_match_status,location_from_class_detail,movement_type,location_evidence_text,location_evidence_status,location_evidence_match_type,reservation_count,cancellation_count,net_reservation_count,review_count,reservation_hype,review_hype,satisfaction_hype,operations_stability,active_reservation_rows,active_people_count,unique_participant_count,cancellation_rows,cancelled_people_count
무릉티마인드풀니스세션_20260504T1100,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.04 (월) 11:00-12:00,2026-05-04,월,2026-05-04T11:00+09:00,2026-05-04T12:00+09:00,11,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,1,1,1,0,0
마이트리테라피_20260504T1150,마이트리테라피,[마이트리] 테라피,5.04 (월) 11:50-12:50,2026-05-04,월,2026-05-04T11:50+09:00,2026-05-04T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,8,8
마인드플로우비기너요가_20260504T1830,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.04 (월) 18:30-19:30,2026-05-04,월,2026-05-04T18:30+09:00,2026-05-04T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,4,4,4,3,3
시이작깨어나는하타_20260504T1830,시이작깨어나는하타,[시이작] 깨어나는 하타,5.04 (월) 18:30-19:30,2026-05-04,월,2026-05-04T18:30+09:00,2026-05-04T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,12,4,8,0,67.47,20.48,,75.0,4,4,4,2,2
마이트리하타_20260504T1900,마이트리하타,[마이트리] 하타,5.04 (월) 19:00-20:00,2026-05-04,월,2026-05-04T19:00+09:00,2026-05-04T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,5,5,5,1,1
빅블루요가호흡리커버리_20260504T1930,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,5.04 (월) 19:30-20:40,2026-05-04,월,2026-05-04T19:30+09:00,2026-05-04T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,6,6,6,4,4
마인드플로우빈야사요가_20260504T2000,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.04 (월) 20:00-21:00,2026-05-04,월,2026-05-04T20:00+09:00,2026-05-04T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,7,7,7,4,4
마이트리테라피_20260504T2030,마이트리테라피,[마이트리] 테라피,5.04 (월) 20:30-21:30,2026-05-04,월,2026-05-04T20:30+09:00,2026-05-04T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,2,2
시이작테라피쉬운요가_20260505T0845,시이작테라피쉬운요가,[시이작] 테라피 쉬운 요가,5.05 (화) 08:45-09:45,2026-05-05,화,2026-05-05T08:45+09:00,2026-05-05T09:45+09:00,8,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,8,3,5,0,45.18,20.48,,72.73,4,4,4,1,1
대저택프라이빗gentlehathaflowinenglish_20260505T1000,대저택프라이빗gentlehathaflowinenglish,[대저택프라이빗] Gentle Hatha Flow in English,5.05 (화) 10:00-11:00,2026-05-05,화,2026-05-05T10:00+09:00,2026-05-05T11:00+09:00,10,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,8,6,2,2,22.89,88.56,70.0,57.14,8,8,8,6,6
빅블루요가호흡리커버리_20260505T1000,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,5.05 (화) 10:00-11:20,2026-05-05,화,2026-05-05T10:00+09:00,2026-05-05T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,8,8,8,10,12
연남장커뮤니티허브being감각을깨우는하타요가_20260505T1000,연남장커뮤니티허브being감각을깨우는하타요가,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가,5.05 (화) 10:00-11:00,2026-05-05,화,2026-05-05T10:00+09:00,2026-05-05T11:00+09:00,10,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,27,18,9,2,70.48,71.69,93.0,60.0,26,27,25,18,18
시이작어린이날키즈요가나는무엇이든될수있다동물요가5세8세_20260505T1015,시이작어린이날키즈요가나는무엇이든될수있다동물요가5세8세,[시이작|어린이날 키즈요가] 나는 무엇이든 될 수 있다! 동물요가(5세~8세),5.05 (화) 10:15-11:15,2026-05-05,화,2026-05-05T10:15+09:00,2026-05-05T11:15+09:00,10,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,장소-서울 서대문구 연희로11나길5 2층 시이작 수업취소- 시작 시간 24시간 전까지 가능,matched_from_class_detail,address,0,6,-6,0,3.61,20.48,,0.0,0,0,0,5,6
마인드플로우빈야사요가_20260505T1030,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.05 (화) 10:30-11:30,2026-05-05,화,2026-05-05T10:30+09:00,2026-05-05T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,9,11,9,10,11
숨명상센터몸을깨우는액티브명상_20260505T1100,숨명상센터몸을깨우는액티브명상,[숨명상센터] 몸을 깨우는 액티브 명상,5.05 (화) 11:00-12:00,2026-05-05,화,2026-05-05T11:00+09:00,2026-05-05T12:00+09:00,11,60,parsed,False,숨명상센터,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,37.572092920342,126.93806774306,False,matched,True,studio_or_indoor,📍 장소 서울시 서대문구 연희동 16-2 2층.,matched_from_class_detail,address_without_city,6,1,5,0,45.18,20.48,,85.71,5,6,5,1,1
대저택프라이빗tci기질검사로나를이해하고긍정감자키링만들기_20260505T1200,대저택프라이빗tci기질검사로나를이해하고긍정감자키링만들기,"[대저택프라이빗] TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기",5.05 (화) 12:00-13:30,2026-05-05,화,2026-05-05T12:00+09:00,2026-05-05T13:30+09:00,12,90,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,장소 서울특별시 서대문구 연희동 108-6 / 바운드하우스,matched_from_class_detail,address,10,9,1,0,14.46,20.48,,52.63,10,10,10,7,9
연남장커뮤니티허브짠짠막걸리요가with복순도가_20260505T1200,연남장커뮤니티허브짠짠막걸리요가with복순도가,[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가,5.05 (화) 12:00-13:00,2026-05-05,화,2026-05-05T12:00+09:00,2026-05-05T13:00+09:00,12,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,30,13,17,0,92.77,20.48,,69.77,27,30,27,13,13
연남장커뮤니티허브무료요가음악디제잉파티_20260505T1300,연남장커뮤니티허브무료요가음악디제잉파티,[연남장|커뮤니티허브] (무료) 요가음악 디제잉 파티,5.05 (화) 13:00-14:00,2026-05-05,화,2026-05-05T13:00+09:00,2026-05-05T14:00+09:00,13,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,0,6,-6,0,3.61,20.48,,0.0,0,0,0,6,6
대저택프라이빗바디페인팅체감명상_20260505T1400,대저택프라이빗바디페인팅체감명상,[대저택프라이빗] 바디페인팅 체감명상,5.05 (화) 14:00-15:00,2026-05-05,화,2026-05-05T14:00+09:00,2026-05-05T15:00+09:00,14,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,14,7,7,1,62.65,59.04,100.0,66.67,14,14,13,7,7
빅블루요가후굴의정렬_20260505T1500,빅블루요가후굴의정렬,[빅블루요가] 후굴의 정렬,5.05 (화) 15:00-16:30,2026-05-05,화,2026-05-05T15:00+09:00,2026-05-05T16:30+09:00,15,90,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,9,3,6,3,55.42,94.57,100.0,75.0,9,9,8,3,3
대저택프라이빗봄햇살아래나른한힐링요가_20260505T1600,대저택프라이빗봄햇살아래나른한힐링요가,[대저택 프라이빗]봄햇살 아래 나른한 힐링요가,5.05 (화) 16:00-17:00,2026-05-05,화,2026-05-05T16:00+09:00,2026-05-05T17:00+09:00,16,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,8,0,8,0,67.47,20.48,,100.0,7,8,7,0,0
연남장커뮤니티허브부담없이시작하는파트너서킷트레이닝_20260505T1630,연남장커뮤니티허브부담없이시작하는파트너서킷트레이닝,[연남장|커뮤니티허브] 부담없이 시작하는 파트너 서킷 트레이닝,5.05 (화) 16:30-17:30,2026-05-05,화,2026-05-05T16:30+09:00,2026-05-05T17:30+09:00,16,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,13,10,3,0,31.33,20.48,,56.52,12,13,12,10,10
너울너울소매틱뮤직handpandoodle_20260505T1700,너울너울소매틱뮤직handpandoodle,[너울너울] 소매틱뮤직 'Handpan Doodle',5.05 (화) 17:00-18:00,2026-05-05,화,2026-05-05T17:00+09:00,2026-05-05T18:00+09:00,17,60,parsed,False,너울너울,너울너울,너울너울,서울특별시 마포구 성산동 3-30,너울너울,너울너울,서울특별시 마포구 성산동 3-30,37.565560190736,126.91602233188,False,matched,True,studio_or_indoor,📍 장소 @너울너울 (성산동 3-30) *지하철 1)가좌역 1번출구 도보7분 2)홍대입구역 2번출구 - 마을버스 6번 경의선숲길공원 입구 하차 - 도보 5분 *일반버스 1)사천교 정류장 2)성산2교 정류쟝 *자가용,matched_from_class_detail,address_without_city,30,25,5,3,45.18,81.62,100.0,54.55,5,5,5,0,0
마인드플로우빈야사요가_20260505T1830,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.05 (화) 18:30-19:30,2026-05-05,화,2026-05-05T18:30+09:00,2026-05-05T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,9,9,9,4,5
시이작땀나는아쉬탕가_20260505T1830,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,5.05 (화) 18:30-19:30,2026-05-05,화,2026-05-05T18:30+09:00,2026-05-05T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,1,1
연남장호흡으로몰입하는아쉬탕가_20260505T1830,연남장호흡으로몰입하는아쉬탕가,[연남장] 호흡으로 몰입하는 아쉬탕가,5.05 (화) 18:30-19:30,2026-05-05,화,2026-05-05T18:30+09:00,2026-05-05T19:30+09:00,18,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,9,3,6,1,55.42,68.08,100.0,75.0,7,9,7,3,3
너울너울소매틱뮤직handpandoodle_20260505T1900,너울너울소매틱뮤직handpandoodle,[너울너울] 소매틱뮤직 'Handpan Doodle',5.05 (화) 19:00-20:00,2026-05-05,화,2026-05-05T19:00+09:00,2026-05-05T20:00+09:00,19,60,parsed,False,너울너울,너울너울,너울너울,서울특별시 마포구 성산동 3-30,너울너울,너울너울,서울특별시 마포구 성산동 3-30,37.565560190736,126.91602233188,False,matched,True,studio_or_indoor,📍 장소 @너울너울 (성산동 3-30) *지하철 1)가좌역 1번출구 도보7분 2)홍대입구역 2번출구 - 마을버스 6번 경의선숲길공원 입구 하차 - 도보 5분 *일반버스 1)사천교 정류장 2)성산2교 정류쟝 *자가용,matched_from_class_detail,address_without_city,30,25,5,3,45.18,81.62,100.0,54.55,5,5,5,9,9
마이트리얼라인요가_20260505T1900,마이트리얼라인요가,[마이트리] 얼라인 요가,5.05 (화) 19:00-20:00,2026-05-05,화,2026-05-05T19:00+09:00,2026-05-05T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,22,12,10,1,73.49,55.12,100.0,64.71,5,5,5,4,4
시이작땀나는하타_20260505T1950,시이작땀나는하타,[시이작] 땀나는 하타,5.05 (화) 19:50-20:50,2026-05-05,화,2026-05-05T19:50+09:00,2026-05-05T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,4,4,4,4,4
마인드플로우비기너요가_20260505T2000,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.05 (화) 20:00-21:00,2026-05-05,화,2026-05-05T20:00+09:00,2026-05-05T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,5,5,5,5,5
마이트리빈야사_20260505T2030,마이트리빈야사,[마이트리] 빈야사,5.05 (화) 20:30-21:30,2026-05-05,화,2026-05-05T20:30+09:00,2026-05-05T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,5,5,5,4,4
시이작땀나는아쉬탕가_20260506T0700,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,5.06 (수) 07:00-08:00,2026-05-06,수,2026-05-06T07:00+09:00,2026-05-06T08:00+09:00,7,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,3,3
빅블루요가정렬에센스_20260506T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.06 (수) 10:00-11:20,2026-05-06,수,2026-05-06T10:00+09:00,2026-05-06T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,8,8,8,8,8
마인드플로우하타요가_20260506T1030,마인드플로우하타요가,[마인드플로우] 하타요가,5.06 (수) 10:30-11:30,2026-05-06,수,2026-05-06T10:30+09:00,2026-05-06T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,9,10,9,3,3
마이트리빈야사_20260506T1150,마이트리빈야사,[마이트리] 빈야사,5.06 (수) 11:50-12:50,2026-05-06,수,2026-05-06T11:50+09:00,2026-05-06T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,3,3,3,3,3
시이작숨쉬는테라피_20260506T1200,시이작숨쉬는테라피,[시이작] 숨쉬는 테라피,5.06 (수) 12:00-13:00,2026-05-06,수,2026-05-06T12:00+09:00,2026-05-06T13:00+09:00,12,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,13,7,6,2,55.42,85.54,100.0,65.0,3,3,3,4,4
마이트리하타집중_20260506T1330,마이트리하타집중,[마이트리] 하타 집중,5.06 (수) 13:30-15:00,2026-05-06,수,2026-05-06T13:30+09:00,2026-05-06T15:00+09:00,13,90,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,10,4,6,0,55.42,20.48,,71.43,3,3,3,4,4
마인드플로우움직임명상_20260506T1830,마인드플로우움직임명상,[마인드플로우] 움직임명상,5.06 (수) 18:30-19:30,2026-05-06,수,2026-05-06T18:30+09:00,2026-05-06T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,9,8,1,1,14.46,68.08,100.0,52.94,4,4,4,4,4
시이작깨어나는빈야사_20260506T1830,시이작깨어나는빈야사,[시이작] 깨어나는 빈야사,5.06 (수) 18:30-19:30,2026-05-06,수,2026-05-06T18:30+09:00,2026-05-06T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,10,6,4,0,37.35,20.48,,62.5,4,4,4,1,1
마이트리하타_20260506T1900,마이트리하타,[마이트리] 하타,5.06 (수) 19:00-20:00,2026-05-06,수,2026-05-06T19:00+09:00,2026-05-06T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,5,5,5,2,2
빅블루요가호흡리커버리_20260506T1930,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,5.06 (수) 19:30-20:40,2026-05-06,수,2026-05-06T19:30+09:00,2026-05-06T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,7,7,7,3,3
시이작다독이는인요가_20260506T1950,시이작다독이는인요가,[시이작] 다독이는 인요가,5.06 (수) 19:50-20:50,2026-05-06,수,2026-05-06T19:50+09:00,2026-05-06T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,25,23,2,1,22.89,53.31,100.0,52.08,3,3,3,2,2
마인드플로우하타요가_20260506T2000,마인드플로우하타요가,[마인드플로우] 하타요가,5.06 (수) 20:00-21:00,2026-05-06,수,2026-05-06T20:00+09:00,2026-05-06T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,6,6,6,2,2
마이트리아쉬탕가_20260506T2030,마이트리아쉬탕가,[마이트리] 아쉬탕가,5.06 (수) 20:30-21:30,2026-05-06,수,2026-05-06T20:30+09:00,2026-05-06T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,19,14,5,2,45.18,78.31,86.0,57.58,5,5,5,2,2
마이트리빈야사_20260507T0700,마이트리빈야사,[마이트리] 빈야사,5.07 (목) 07:00-08:00,2026-05-07,목,2026-05-07T07:00+09:00,2026-05-07T08:00+09:00,7,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,0,0,0,1,1
시이작초급빈야사_20260507T0700,시이작초급빈야사,[시이작] 초급 빈야사,5.07 (목) 07:00-08:00,2026-05-07,목,2026-05-07T07:00+09:00,2026-05-07T08:00+09:00,7,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,10,17,-7,0,1.81,20.48,,37.04,4,4,4,6,6
